project_id,g_code,s_code,month,year,total_budget,total_actual,progress_percentage,cpi,spi,budget_utilization_pct,bcwp,acwp,bcws,cost_variance,schedule_variance,eac,vac,efficiency_score,cost_risk_score,schedule_risk_score,overall_risk_score,monthly_burn_rate,projected_next_month_cost,alert_cost_overrun,alert_progress_lag,alert_profit_risk,alert_severity,health_status,performance_category,total_alerts,alert_level,quarter,progress_cost_ratio,contract_value,project_name
PRJ004,G006,S003,3,2024,13023633.14,10504021.81,15.86,1.2398711060939809,0.6346538615446178,80.65354496003563,2065548.216004,10504021.81,3255908.285,-8438473.593996,-1190360.068996,10504021.81,2519611.33,49.884133182819426,9.673227519982184,18.28,13.115936511989311,3501340.6033333335,3851474.663666667,0,1,0,High,Healthy,Fair,3,Red,1,0.1966435574265053,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G006,S003,4,2024,12612751.78,9541726.31,45.15,1.3218521858860568,1.3550420168067223,75.6514238639841,5694657.42867,9541726.31,4204250.593333332,-3847068.8813300002,1490406.8353366684,9541726.31,3071025.469999999,66.74556557658171,12.174288068007947,0.0,7.304572840804767,2385431.5775,2623974.7352500004,0,1,0,Medium,Healthy,Good,2,Yellow,2,0.5968162619275547,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G006,S003,5,2024,7969439.21,9591423.61,83.68,0.8308922151755531,2.009123649459784,120.35255376519774,6668826.730928001,9591423.61,3320599.670833334,-2922596.8790719984,3348227.060094667,9591423.61,-1621984.3999999994,64.9267664552666,40.70510753039548,0.0,24.423064518237286,1918284.7219999998,2110113.1942,1,0,0,Critical,Caution,Good,3,Red,2,0.6952906056589029,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G006,S003,6,2024,4547290.0,5187237.13,44.93,0.8766304462352582,0.8989595838335334,114.0731541203662,2043097.3969999999,5187237.13,2273645.0,-3144139.733,-230547.60300000012,5187237.13,-639947.1299999999,44.27091338705774,28.146308240732395,10.14,20.943784944439436,864539.5216666666,950993.4738333334,1,1,0,High,Caution,Fair,3,Red,2,0.3938700594935014,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G006,S003,7,2024,5502397.03,5599895.15,97.42,0.9825892954442192,1.670725433030355,101.77192084592268,5360435.186626,5599895.15,3209731.6008333336,-239459.96337400004,2150703.5857926668,5599895.149999999,-97498.11999999918,62.878821720469446,3.5438416918453584,0.0,2.126305015107215,799985.0214285714,879983.5235714286,1,0,0,High,Healthy,Good,1,Red,3,0.9572384916217582,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G006,S003,8,2024,12253409.42,9384716.25,95.39,1.3056771343512916,1.431422569027611,76.58861242881738,11688527.245738,9384716.25,8168939.613333331,2303810.9957379997,3519587.6324046683,9384716.25,2868693.17,67.78731403053875,11.705693785591308,0.0,7.023416271354784,1173089.53125,1290398.484375,0,0,0,Low,Healthy,Good,0,Green,3,1.2454854184576971,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G006,S003,9,2024,9073871.91,9252299.92,25.38,0.9807152803580972,0.3385354141656662,101.96639330783763,2302948.6907579997,9252299.92,6805403.9325,-6949351.229242001,-4502455.241742,9252299.92,-178428.00999999978,36.189458410742915,3.932786615675269,99.24000000000001,42.05567196940517,1028033.3244444444,1130836.656888889,1,1,0,Critical,Warning,Poor,5,Red,3,0.2489055381548851,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G006,S003,10,2024,1635503.39,1948482.78,88.96,0.8393727708489166,1.0679471788715489,119.13657849403788,1454943.8157439998,1948482.78,1362919.491666667,-493538.96425600024,92024.32407733286,1948482.78,-312979.39000000013,46.5315831254675,38.273156988075755,0.0,22.96389419284545,194848.278,214333.10580000002,1,0,0,Critical,Caution,Fair,3,Red,4,0.746706016947196,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G006,S003,11,2024,8728136.67,9330315.67,33.03,0.9354599542718366,0.3604714613117974,106.89928472442216,2882903.5421010004,9330315.67,8000791.947499999,-6447412.1278989995,-5117888.405398998,9330315.67,-602179.0,35.270344082700554,13.798569448844319,100.0,48.27914166930659,848210.5154545455,933031.5670000002,1,1,0,Critical,Warning,Poor,5,Red,4,0.3089824228959876,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G006,S003,12,2024,10433028.55,9657270.41,55.2,1.0803289239158833,0.5522208883553421,92.56440125432226,5759031.7596,9657270.41,10433028.55,-3898238.6503999997,-4673996.7904,9657270.41,775758.1400000006,43.4498677174765,3.7177993728388685,89.6,38.07067962370332,804772.5341666667,885249.7875833334,0,1,0,High,Caution,Fair,3,Red,4,0.5963415660015675,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,1,2024,15707414.72,11617330.44,50.18,1.35206748238109,6.024009603841536,73.96080543545996,7881980.706496,11617330.44,1308951.2266666663,-3735349.733503999,6573029.479829334,11617330.44,4090084.280000001,80.56202447143271,13.01959728227002,0.0,7.811758369362011,11617330.44,12779063.484000001,0,0,0,Medium,Healthy,Excellent,2,Yellow,1,0.6784674626588311,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,2,2024,15762112.19,17260941.09,12.03,0.9131664436959156,0.7220888355342137,109.50906123451468,1896182.096457,17260941.09,2627018.698333333,-15364758.993542999,-730836.6018763329,17260941.09,-1498828.9000000004,41.83099331087747,19.01812246902935,9.27333333333333,15.120206814750942,8630470.545,9493517.5995,1,1,0,High,Healthy,Fair,4,Red,1,0.1098539231766186,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,3,2024,7847064.68,5380725.42,17.42,1.4583655673699103,0.6970788315326131,68.56991294737232,1366958.6672560002,5380725.42,1961766.17,-4013766.7527439995,-594807.5027439997,5380725.420000001,2466339.259999999,57.68696702109731,15.715043526313842,15.159999999999997,15.493026115788304,1793575.14,1972932.654,0,1,0,High,Healthy,Fair,3,Red,1,0.2540472818358384,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,4,2024,6664387.15,5638756.57,26.41,1.1818894941229925,0.7926170468187275,84.61027913121764,1760064.646315,5638756.57,2221462.383333333,-3878691.9236850003,-461397.7370183328,5638756.57,1025630.5800000001,51.30268482368978,7.694860434391181,13.846666666666657,10.15558292730137,1409689.1425,1550658.0567500002,0,1,0,High,Healthy,Fair,3,Red,2,0.3121370153978823,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,5,2024,7719583.21,7862516.57,65.93,0.9818209146235224,1.5829531812725093,101.85156835688802,5089521.210353001,7862516.57,3216493.0041666673,-2772995.3596469993,1873028.2061863337,7862516.57,-142933.36000000034,61.10102743870568,3.703136713776047,0.0,2.221882028265628,1572503.314,1729753.6454,1,1,0,High,Healthy,Good,3,Red,2,0.6473145290112883,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,6,2024,12482781.53,16076193.54,88.5,0.7764761912663563,1.7707082833133252,128.7869494580508,11047261.65405,16076193.54,6241390.765,-5028931.885949999,4805870.88905,16076193.539999997,-3593412.009999998,58.69428573799069,57.5738989161016,0.0,34.54433934966096,2679365.59,2947302.149,1,0,0,Critical,Caution,Fair,3,Red,2,0.6871814292707252,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,7,2024,14616303.41,10540310.14,82.03,1.386705250211926,1.406791287943749,72.11337808428814,11989753.687223,10540310.14,8526176.989166668,1449443.5472229999,3463576.6980563328,10540310.14,4075993.2699999996,69.72572893492921,13.943310957855928,0.0,8.365986574713556,1505758.5914285716,1656334.450571429,0,0,0,Low,Healthy,Good,0,Green,3,1.1375143167488428,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,8,2024,2250288.34,2747663.48,44.04,0.8189825123708381,0.6608643457382953,122.10272928846088,991026.984936,2747663.48,1500192.2266666663,-1756636.4950640001,-509165.24173066637,2747663.48,-497375.14000000013,37.781475371125154,44.20545857692176,45.253333333333316,44.62460847948638,343457.935,377803.7285,1,1,0,Critical,Warning,Poor,6,Red,3,0.360679898448117,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,9,2024,9116478.18,9300717.14,56.34,0.9801908866567248,0.7515006002400961,102.0209444520384,5136223.806612,9300717.14,6837358.635,-4164493.3333880007,-1701134.828388,9300717.140000002,-184238.96000000276,44.42972659970175,4.041888904076814,37.31999999999999,17.353133342446085,1033413.0155555556,1136754.3171111112,1,1,0,High,Healthy,Fair,4,Red,3,0.5522395455423988,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,10,2024,5685599.25,7428767.71,15.04,0.7653489073761872,0.1805522208883553,130.6593620716409,855114.1271999999,7428767.71,4737999.375000001,-6573653.5828,-3882885.247800001,7428767.709999999,-1743168.459999999,26.570067221285615,61.31872414328183,100.0,76.79123448596908,742876.771,817164.4481,1,1,0,Critical,Critical,Poor,6,Red,4,0.1151084756693785,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,11,2024,14760076.46,15158174.41,58.1,0.9737370781446234,0.6340718105423988,102.69712661095522,8575604.42326,15158174.41,13530070.088333331,-6582569.986740001,-4954465.665073331,15158174.41,-398097.94999999925,41.888475980702346,5.394253221910446,67.13333333333331,30.08988526647959,1378015.8554545455,1515817.441,1,1,0,High,Caution,Fair,4,Red,4,0.5657412424020263,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S001,12,2024,2956890.01,2695742.73,93.1,1.0968739624496733,0.9313725490196078,91.168177405422,2752864.5993099995,2695742.73,2956890.01,57121.869309999514,-204025.41069000028,2695742.73,261147.2799999998,51.5262188734902,4.415911297289,13.800000000000011,8.169546778373405,224645.2275,247109.75025000004,0,0,0,Low,Healthy,Fair,0,Green,4,1.021189659040646,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,1,2024,11031279.16,8244854.76,72.04,1.3379591855903112,8.64825930372149,74.7406954389866,7946933.506864,8244854.76,919273.2633333332,-297921.25313599966,7027660.243530666,8244854.76,2786424.4000000004,80.13877556770935,12.629652280506697,0.0,7.577791368304018,8244854.76,9069340.236,0,0,0,Low,Healthy,Excellent,0,Green,1,0.9638657972992604,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,2,2024,10971671.35,8477418.38,63.03,1.2942231771743695,3.783313325330132,77.26642650483694,6915444.451904999,8477418.38,1828611.8916666661,-1561973.9280950017,5086832.560238333,8477418.380000003,2494252.969999997,78.82669531523109,11.366786747581529,0.0,6.820072048548917,4238709.19,4662580.109000001,0,0,0,Low,Healthy,Good,0,Green,1,0.8157488685730052,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,3,2024,5857956.93,4965079.89,25.85,1.1798313541335586,1.0344137655062025,84.75787632668717,1514281.866405,4965079.89,1464489.2325,-3450798.0235949997,49792.63390500005,4965079.89,892877.04,56.07494062400675,7.621061836656416,0.0,4.572637101993849,1655026.63,1820529.293,0,1,0,Medium,Healthy,Fair,2,Yellow,1,0.3049864050435248,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,4,2024,9217888.98,6138613.72,99.42,1.5016238845535308,2.983793517406963,66.59457206871241,9164425.223916,6138613.72,3072629.6599999997,3025811.503916,6091795.563916,6138613.72,3079275.2600000007,85.04871653660592,16.702713965643795,0.0,10.021628379386277,1534653.43,1688118.773,0,0,0,Medium,Healthy,Excellent,1,Yellow,2,1.4929144660231204,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,5,2024,5832340.26,6691665.55,98.1,0.871582749678815,2.355342136854742,114.73379898449204,5721525.795059999,6691665.55,2430141.7750000004,-970139.7549400004,3291384.020059999,6691665.55,-859325.29,66.14748249036445,29.46759796898408,0.0,17.68055878139045,1338333.1099999999,1472166.421,1,0,0,High,Healthy,Good,1,Red,2,0.8550226774349176,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,6,2024,1795752.4,2129109.09,61.63,0.8434290231694985,1.233093237294918,118.5636221340982,1106722.2041200001,2129109.09,897876.2,-1022386.8858799997,208846.00412000017,2129109.09,-333356.68999999994,49.95487069508496,37.12724426819639,0.0,22.276346560917833,354851.51499999996,390336.6665,1,1,0,Critical,Caution,Fair,4,Red,2,0.519805306979362,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,7,2024,7398109.73,7229180.45,77.24,1.0233676944666668,1.3246441433716345,97.7165886129672,5714299.955452,7229180.45,4315564.009166667,-1514880.4945480004,1398735.9462853326,7229180.45,168929.28000000026,57.183316548285724,1.1417056935163998,0.0,0.6850234161098399,1032740.0642857143,1136014.0707142858,0,0,0,Medium,Healthy,Fair,1,Yellow,3,0.7904492072060534,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,8,2024,3114135.99,3000659.68,44.29,1.0378171209338876,0.6646158463385354,96.35609008841004,1379250.829971,3000659.68,2076090.6599999997,-1621408.850029,-696839.8300289996,3000659.6799999997,113476.31000000052,44.42151362801663,1.821954955794979,44.753333333333316,18.994506306810315,375082.46,412590.70600000006,0,1,0,High,Healthy,Fair,3,Red,3,0.4596492028616187,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,9,2024,8931090.01,12253422.14,24.9,0.7288649577202928,0.3321328531412565,137.19962654368098,2223841.41249,12253422.14,6698317.5075,-10029580.727510002,-4474476.09501,12253422.14,-3322332.130000001,28.505948731608783,74.39925308736196,100.0,84.63955185241717,1361491.348888889,1497640.483777778,1,1,0,Critical,Critical,Poor,6,Red,3,0.1814873744723529,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,10,2024,11364234.93,9235832.34,11.06,1.2304505443198637,0.1327731092436974,81.27104373404572,1256884.383258,9235832.34,9470195.775000002,-7978947.956742,-8213311.391742002,9235832.34,2128402.59,39.56791632959592,9.36447813297714,100.0,45.61868687978628,923583.2339999999,1015941.5574,0,1,0,High,Warning,Poor,4,Red,4,0.1360878302017769,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,11,2024,11980673.33,16433689.53,42.25,0.7290312566833554,0.4610935283204191,137.1683300040366,5061834.4819249995,16433689.53,10982283.885833332,-11371855.048075,-5920449.403908333,16433689.53,-4453016.199999999,31.089119518682484,74.33666000807318,98.83333333333331,84.13532933817723,1493971.7754545454,1643368.953,1,1,0,Critical,Critical,Poor,6,Red,4,0.3080157059487176,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ004,G007,S002,12,2024,14582294.24,11605505.24,37.24,1.2564980100771554,0.3725490196078431,79.58627805057924,5430446.374976,11605505.24,14582294.24,-6175058.865024,-9151847.865024,11605505.24,2976789.0,45.14294030231466,10.20686097471038,100.0,46.124116584826226,967125.4366666666,1063837.9803333334,0,1,0,High,Warning,Fair,3,Red,4,0.4679198589527327,125000000,โครงการติดตั้งระบบ CCTV ทั่วเมือง
PRJ005,G001,,1,2024,1889320.23,2245800.15,68.24,0.8412681912057046,8.192076830732292,118.86815767594886,1289272.1249519999,2245800.15,157443.35249999995,-956528.025048,1131828.7724519998,2245800.15,-356479.9199999999,65.23804573617113,37.73631535189773,0.0,22.641789211138637,2245800.15,2470380.165,1,1,0,Critical,Caution,Good,4,Red,1,0.5740814136787729,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,2,2024,5797644.11,4021499.88,36.42,1.4416621367647535,2.186074429771909,69.36437980150527,2111501.984862,4021499.88,966274.0183333332,-1909997.8951379997,1145227.9665286671,4021499.8800000004,1776144.23,83.24986410294261,15.317810099247367,0.0,9.19068605954842,2010749.94,2211824.934,0,1,0,Medium,Healthy,Excellent,2,Yellow,1,0.5250533502097233,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,3,2024,13963933.44,15975487.43,78.22,0.8740849693122634,3.130052020808323,114.40535361073736,10922588.736768,15975487.43,3490983.36,-5052898.693232,7431605.376768,15975487.43,-2011553.9900000002,66.22254907936791,28.81070722147473,0.0,17.286424332884838,5325162.476666667,5857678.724333334,1,0,0,High,Healthy,Good,2,Red,1,0.6837092629960524,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,4,2024,5734999.86,4964776.04,5.37,1.1551376766634571,0.1611644657863145,86.56976741408324,307969.49248200003,4964776.04,1911666.6199999996,-4656806.547518,-1603697.1275179996,4964776.040000001,770223.8199999994,37.87613029990372,6.715116292958378,55.926666666666655,26.399736442441693,1241194.01,1365313.411,0,1,0,High,Caution,Poor,4,Red,2,0.0620308932368276,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,5,2024,12452776.49,10492233.77,13.43,1.1868565610504884,0.3224489795918367,84.25617996456948,1672407.882607,10492233.77,5188656.8708333345,-8819825.887393,-3516248.9882263346,10492233.77,1960542.7200000007,42.05209683151465,7.871910017715258,56.47333333333334,27.312479343962494,2098446.7539999997,2308291.4294,0,1,0,High,Caution,Fair,3,Red,2,0.1593948361490806,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,6,2024,6103025.11,5174761.2,38.82,1.179382946212088,0.7767106842737094,84.79010174021715,2369194.3477020003,5174761.2,3051512.555,-2805566.852298,-682318.2072979999,5174761.2,928263.9100000001,50.909488386362646,7.604949129891423,22.36,13.506969477934856,862460.2000000001,948706.2200000002,0,1,0,High,Healthy,Fair,3,Red,2,0.4578364597195326,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,7,2024,2043465.08,2576134.85,88.25,0.7932290811562135,1.51346252786829,126.06698666952508,1803357.9331,2576134.85,1192021.2966666669,-772776.9169000001,611336.6364333332,2576134.85,-532669.77,54.05401529182927,52.13397333905016,0.0,31.280384003430093,368019.2642857143,404821.19071428577,1,0,0,Critical,Caution,Fair,3,Red,3,0.7000246641203585,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,8,2024,7120668.24,8718627.11,91.95,0.8167189799679369,1.3798019207683074,122.44113636728002,6547454.44668,8718627.11,4747112.159999999,-2171172.6633199994,1800342.2866800008,8718627.11,-1597958.8699999992,52.08656939903812,44.88227273456005,0.0,26.929363640736028,1089828.38875,1198811.227625,1,0,0,Critical,Caution,Fair,3,Red,3,0.7509731020805179,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,9,2024,2008586.33,2100569.41,81.9,0.9562104067772748,1.092436974789916,104.57949347887876,1645032.20427,2100569.41,1506439.7475,-455537.20573000005,138592.45677000005,2100569.41,-91983.08000000007,50.52631220331825,9.15898695775752,0.0,5.495392174654512,233396.60111111111,256736.26122222224,1,0,0,High,Healthy,Fair,2,Red,3,0.783136323150588,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,10,2024,3670950.04,3948327.04,4.71,0.9297482206539812,0.0565426170468187,107.55600040800336,172901.74688400002,3948327.04,3059125.033333334,-3775425.293116,-2886223.286449334,3948327.0399999996,-277376.99999999953,29.022846619619436,15.112000816006713,100.0,49.067200489604026,394832.704,434315.97440000006,1,1,0,Critical,Warning,Poor,5,Red,4,0.0437911411928025,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,11,2024,12378468.76,14356205.27,98.47,0.8622382117833844,1.0746480410345958,115.97723069262727,12189078.187972,14356205.27,11346929.696666665,-2167127.0820279997,842148.4913053345,14356205.27,-1977736.5099999998,47.35150998986518,31.954461385254547,0.0,19.172676831152728,1305109.57,1435620.5270000002,1,0,0,Critical,Healthy,Fair,2,Red,4,0.8490459671430987,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G001,,12,2024,6485889.62,6672786.19,29.35,0.9719912245532326,0.2936174469787915,102.88158727560956,1903608.6034700002,6672786.19,6485889.62,-4769177.58653,-4582281.01653,6672786.19,-186896.5700000003,35.02973673659698,5.763174551219123,100.0,43.45790473073147,556065.5158333334,611672.0674166668,1,1,0,Critical,Warning,Poor,5,Red,4,0.2852794244063737,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,1,2024,11500689.86,12762697.05,80.12,0.9011175157526754,9.618247298919568,110.97331729976764,9214352.715832,12762697.05,958390.8216666664,-3548344.334168,8255961.894165334,12762697.05,-1262007.1900000013,67.03352547258027,21.946634599535287,0.0,13.167980759721171,12762697.05,14038966.755000003,1,0,0,High,Healthy,Good,2,Red,1,0.7219753536210436,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,2,2024,1981988.66,2143717.82,14.48,0.9245566937536585,0.8691476590636255,108.15994376072766,286991.95796800003,2143717.82,330331.44333333324,-1856725.8620319997,-43339.48536533321,2143717.8199999994,-161729.15999999945,45.11270081260976,16.319887521455314,4.373333333333328,11.54126584620652,1071858.91,1179044.801,1,1,0,High,Healthy,Fair,3,Red,1,0.1338758092555297,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,3,2024,10595184.09,12825822.08,50.52,0.8260822599840711,2.021608643457383,121.05331980126076,5352687.002268,12825822.08,2648796.0225,-7473135.0777320005,2703890.9797679996,12825822.08,-2230637.99,64.78246779952214,42.10663960252151,0.0,25.263983761512907,4275274.026666666,4702801.429333334,1,1,0,Critical,Caution,Good,4,Red,1,0.4173367577439527,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,4,2024,9331087.83,11676964.99,36.16,0.7991021500870321,1.085234093637455,125.1404466739437,3374121.359328,11676964.99,3110362.6099999994,-8302843.630672,263758.7493280005,11676964.99,-2345877.16,45.669064502610965,50.2808933478874,0.0,30.16853600873244,2919241.2475,3211165.3722500005,1,1,0,Critical,Caution,Fair,4,Red,2,0.2889553374714708,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,5,2024,2138503.78,2536637.91,53.66,0.8430465268888139,1.2883553421368548,118.61741530332952,1147521.1283479999,2536637.91,891043.2416666667,-1389116.7816520003,256477.88668133318,2536637.91,-398134.13000000035,51.048195806664424,37.234830606659045,0.0,22.340898363995425,507327.58200000005,558060.3402000001,1,1,0,Critical,Caution,Fair,4,Red,2,0.4523787663285375,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,6,2024,9592548.68,10899125.91,30.61,0.8801209160450922,0.6124449779911965,113.62075162281064,2936279.1509479997,10899125.91,4796274.34,-7962846.759052001,-1859995.1890520002,10899125.91,-1306577.2300000004,38.64762748135277,27.24150324562129,38.78,31.856901947372773,1816520.985,1998173.0835000002,1,1,0,Critical,Caution,Poor,5,Red,2,0.2694050124014027,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,7,2024,6674051.32,7363601.17,96.35,0.9063569802219476,1.652375235808609,110.33180323222328,6430448.446819999,7363601.17,3893196.603333334,-933152.7231800007,2537251.8434866653,7363601.170000001,-689549.8500000006,60.224995120944136,20.66360646444656,0.0,12.398163878667935,1051943.0242857144,1157137.3267142859,1,0,0,High,Healthy,Good,1,Red,3,0.8732749504438465,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,8,2024,14236012.98,13748948.68,65.95,1.0354255668077743,0.9896458583433374,96.57864669915466,9388650.56031,13748948.68,9490675.319999998,-4360298.119689999,-102024.75968999788,13748948.68,487064.30000000075,50.84776700423323,1.7106766504226698,1.4333333333333087,1.5997393235869253,1718618.585,1890480.4435,0,0,0,Medium,Healthy,Fair,1,Yellow,3,0.6828631613097272,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,9,2024,9584062.11,8607335.45,4.48,1.1134760769664205,0.0597572362278244,89.80884463404213,429365.982528,8607335.45,7188046.5825,-8177969.467471999,-6758680.599971999,8607335.45,976726.6600000001,34.59894897565928,5.095577682978934,100.0,43.05734660978736,956370.6055555554,1052007.6661111112,0,1,0,High,Warning,Poor,4,Red,3,0.0498837282480956,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,10,2024,3025259.63,2695288.48,55.81,1.1224251698653052,0.6699879951980793,89.09279895425041,1688397.399503,2695288.48,2521049.691666667,-1006891.0804969999,-832652.2921636668,2695288.48,329971.1499999999,47.06715509595916,5.453600522874794,55.04666666666668,25.29082698039155,269528.848,296481.7328,0,1,0,High,Caution,Fair,3,Red,4,0.6264254873018268,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,11,2024,14954273.69,11022837.74,31.93,1.356662779833317,0.3484666593910291,73.71028488913527,4774899.589217,11022837.74,13708084.21583333,-6247938.1507830005,-8933184.62661633,11022837.74,3931435.9499999993,47.66642884954497,13.144857555432367,100.0,47.88691453325942,1002076.1581818182,1102283.7740000002,0,1,0,High,Warning,Fair,3,Red,4,0.4331824256007781,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G002,,12,2024,4880636.14,4951199.58,58.87,0.9857482133652952,0.5889355742296918,101.44578366376642,2873230.4956179997,4951199.58,4880636.14,-2077969.0843820004,-2007405.644382,4951199.58,-70563.44000000041,41.34644640095886,2.89156732753284,82.26,34.63894039651971,412599.965,453859.9615000001,1,1,0,High,Caution,Fair,4,Red,4,0.5803099732081493,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G003,,1,2024,15379074.47,15777875.56,74.22,0.9747240312243912,8.909963985594237,102.59314102924688,11414349.071634,15777875.56,1281589.5391666663,-4363526.488366,10132759.532467334,15777875.560000002,-398801.0900000017,69.24172093673174,5.1862820584937595,0.0,3.1117692350962556,15777875.56,17355663.116,1,0,0,High,Healthy,Good,2,Red,1,0.7234401759747432,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G003,,2,2024,7127458.14,8324607.02,29.91,0.8561915442826513,1.7953181272509005,116.7962947867976,2131822.729674,8324607.02,1187909.6899999997,-6192784.290325999,943913.0396740001,8324607.02,-1197148.88,61.577746328479556,33.592589573595205,0.0,20.15555374415712,4162303.51,4578533.8610000005,1,1,0,Critical,Caution,Good,4,Red,1,0.256086890894941,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G003,,3,2024,2862192.3,1976009.64,61.86,1.4484708181889234,2.4753901560624247,69.03832562193672,1770552.15678,1976009.64,715548.075,-205457.48321999982,1055004.0817800001,1976009.64,886182.6599999999,83.45412454566771,15.48083718903164,0.0,9.288502313418983,658669.88,724536.868,0,0,0,Low,Healthy,Excellent,0,Green,1,0.896024048131668,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
PRJ005,G003,,4,2024,1784124.67,1716761.6,60.69,1.0392384533764034,1.8214285714285712,96.22430701549574,1082785.262223,1716761.6,594708.2233333332,-633976.3377770002,488077.0388896668,1716761.6,67363.06999999983,67.5911536012921,1.8878464922521303,0.0,1.1327078953512781,429190.4,472109.44000000006,0,1,0,Medium,Healthy,Good,2,Yellow,2,0.6307138173541392,280000000,โครงการปรับปรุงถนนสายหลัก 25 กม.
