project_id,g_code,s_code,description,month,year,boq,budget,cost_saving,purchase_cost,pr_pending,budget_balance_pu,actual_cost_ac,unbook,actual_cost_all,budget_balance_ac,purchase_balance,forecast,to_be_order,variance_budget,finance_cost,finance_balance,cost_variance_pct,purchase_efficiency,risk_high_variance,risk_forecast_overrun
PRJ005,G001,S001,งานสำรวจและวางแนว,6,2024,6667215.32,6610177,-114625.46,5577148.91,741103.45,1033028.09,4239113.22,248163.07,4487276.29,2122900.71,1089872.62,5801729.07,1033028.09,-2122900.71,128760.56,6481416.44,-32.11564092761813,0.8045824779672236,1,0
PRJ005,G001,S001,งานสำรวจและวางแนว,7,2024,2576210.89,2415063,142705.85,1833082.54,224832.64,581980.46,1503921.09,94130.27,1598051.36,817011.64,235031.17,1813518.35,581980.46,-817011.64,50805.2,2364257.8,-33.8298272136172,0.8717836350129656,1,0
PRJ005,G001,S001,งานสำรวจและวางแนว,8,2024,9451592.04,10143531,1012941.2,7741942.08,1157413.41,2401588.92,5372446.52,520400.35,5892846.87,4250684.13,1849095.21,7622427.02,2401588.92,-4250684.13,273631.22,9869899.78,-41.905369343278984,0.7611587388677545,1,0
PRJ005,G001,S001,งานสำรวจและวางแนว,9,2024,15243869.46,16224121,262047.33,11612281.97,1101063.28,4611839.03,8308118.0,544570.87,8852688.87,7371432.13,2759593.1,9976299.68,4611839.03,-7371432.13,421046.75,15803074.25,-45.435016972568185,0.7623556586785154,1,0
PRJ005,G001,S001,งานสำรวจและวางแนว,10,2024,20762056.53,19960445,479529.61,19609773.57,2744919.37,350671.43,15932911.34,1521557.21,17454468.54,2505976.46,2155305.02,20255505.56,350671.43,-2505976.46,857716.65,19102728.35,-12.554712382414321,0.8900902643109917,0,0
PRJ005,G001,S001,งานสำรวจและวางแนว,11,2024,16952281.22,18750598,431624.3,14131152.16,762682.61,4619445.84,11235489.88,662038.96,11897528.84,6853069.16,2233623.32,13782365.14,4619445.84,-6853069.16,483568.83,18267029.17,-36.54853653200821,0.8419362204362535,1,0
PRJ005,G001,S001,งานสำรวจและวางแนว,12,2024,9738016.99,9337110,512081.64,9831863.79,855736.81,-494753.79,6114561.66,516045.33,6630606.99,2706503.01,3201256.8,8373628.49,0.0,-2706503.01,282661.61,9054448.39,-28.98651734851576,0.6743998016677162,1,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,1,2024,17762602.44,18543895,1761287.37,14053608.62,1824550.22,4490286.38,11823273.9,672489.59,12495763.49,6048131.51,1557845.13,14436378.82,4490286.38,-6048131.51,411958.05,18131936.95,-32.61521654431283,0.8891498139642942,1,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,2,2024,4117291.63,4172027,64792.42,4273528.75,636237.64,-101501.75,3323878.93,200657.2,3524536.13,647490.87,748992.62,4002379.93,0.0,-647490.87,176024.76,3996002.24,-15.519814948465099,0.8247367307403747,0,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,3,2024,9871745.77,9849507,365805.92,8151698.73,558619.8,1697808.27,6249624.78,344791.19,6594415.97,3255091.03,1557282.75,7981000.01,1697808.27,-3255091.03,289172.18,9560334.82,-33.04826353237782,0.8089621793468806,1,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,4,2024,8426479.25,8399646,723842.42,8057290.54,1184620.2,342355.46,6348883.05,564119.31,6913002.36,1486643.64,1144288.18,8239496.9,342355.46,-1486643.64,273252.31,8126393.69,-17.69888445298766,0.8579810205032026,0,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,5,2024,19028614.99,18042509,1492041.07,17952972.97,968978.67,89536.03,11744721.56,1101891.94,12846613.5,5195895.5,5106359.47,15036400.42,89536.03,-5195895.5,609219.52,17433289.48,-28.79807625425045,0.7155702579994472,1,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,6,2024,9932262.68,9750569,-371877.09,9220902.61,799651.18,529666.39,6183347.34,562875.87,6746223.21,3004345.79,2474679.4,8399678.65,529666.39,-3004345.79,272889.89,9477679.11,-30.812004817359888,0.7316228676663141,1,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,7,2024,5048079.1,4713713,224467.49,3900594.65,316908.27,813118.35,2887507.94,152608.89,3040116.84,1673596.16,860477.81,3348285.3,813118.35,-1673596.16,103602.59,4610110.41,-35.50483790591408,0.779398300205329,1,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,8,2024,2143482.11,2110612,51378.07,1793983.26,219442.59,316628.74,1373246.8,121829.42,1495076.22,615535.78,298907.05,1733550.74,316628.74,-615535.78,42574.66,2068037.34,-29.163852948812952,0.8333835957867299,1,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,9,2024,15549248.27,15404953,-313137.02,12918612.72,1134105.36,2486340.28,9363986.44,916824.05,10280810.49,5124142.51,2637802.23,11566417.13,2486340.28,-5124142.51,227419.56,15177533.44,-33.26295451858892,0.7958138162996189,1,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,10,2024,2279408.03,2385364,171221.42,2539890.49,218024.96,-154526.49,1989410.45,181355.26,2170765.7,214598.3,369124.79,2627687.99,0.0,-214598.3,91596.42,2293767.58,-8.996459240602272,0.8546690137022404,0,1
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,11,2024,8124163.97,7748374,-198106.54,6573061.28,547411.71,1175312.72,4142648.78,376386.92,4519035.7,3229338.3,2054025.58,5716099.11,1175312.72,-3229338.3,186362.6,7562011.4,-41.67762552504564,0.6875085302719101,1,0
PRJ005,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,12,2024,4613878.41,4258914,11298.11,3145237.67,287308.19,1113676.33,2509378.03,169933.48,2679311.51,1579602.49,465926.16,3440621.25,1113676.33,-1579602.49,110173.24,4148740.76,-37.08932582343762,0.8518629722503609,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,1,2024,2813088.29,2869384,113333.64,2580017.19,217398.67,289366.81,2068547.65,204509.76,2273057.41,596326.59,306959.78,2867092.3,289366.81,-596326.59,74707.76,2794676.24,-20.78239057581697,0.881024133796566,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,2,2024,15102336.39,13927987,837353.28,9804280.1,1327011.35,4123706.9,8041396.07,503314.53,8544710.6,5383276.4,1259569.5,10238676.08,4123706.9,-5383276.4,298200.37,13629786.63,-38.65078564475972,0.871528609224455,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,3,2024,7401099.59,6776893,-195852.07,5450830.82,501372.41,1326062.18,4418545.64,407230.42,4825776.06,1951116.94,625054.76,6067782.15,1326062.18,-1951116.94,163997.51,6612895.49,-28.79072961606447,0.8853285341921507,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,4,2024,3337302.12,3326687,329199.08,2593115.3,377517.17,733571.7,2083643.12,126735.44,2210378.56,1116308.44,382736.74,2796366.03,733571.7,-1116308.44,51636.89,3275050.11,-33.5561608290771,0.8524027296433754,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,5,2024,18021872.31,16809192,-681289.4,17094624.82,1754469.28,-285432.82,13447081.18,1160133.36,14607214.54,2201977.46,2487410.28,18259359.26,0.0,-2201977.46,446968.25,16362223.75,-13.099841205930659,0.8544916717277214,0,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,6,2024,17709397.61,16868649,1033348.76,17554252.56,1439724.87,-685603.56,11264711.11,1025710.02,12290421.13,4578227.87,5263831.43,13693018.94,0.0,-4578227.87,305256.48,16563392.52,-27.140453690156217,0.7001392447779617,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,7,2024,15350493.69,16197269,-216634.48,16888109.81,2349385.64,-690840.81,11234599.67,610982.2,11845581.87,4351687.13,5042527.93,14466595.82,0.0,-4351687.13,575922.02,15621346.98,-26.86679544557789,0.7014154931054418,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,8,2024,5345243.41,5528423,467980.13,6073108.89,609660.33,-544685.89,3938970.92,244361.51,4183332.42,1345090.58,1889776.47,5284729.62,0.0,-1345090.58,175533.04,5352889.96,-24.330456985653957,0.6888288182825585,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,9,2024,10527886.78,10704551,545930.16,7605998.55,558946.88,3098552.45,6680605.34,365938.44,7046543.78,3658007.22,559454.77,8880289.12,3098552.45,-3658007.22,192396.2,10512154.8,-34.17244889580142,0.9264455855043517,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,10,2024,13109543.52,14489732,830109.54,14069589.12,1994638.99,420142.88,8986200.94,674324.44,9660525.39,4829206.61,4409063.73,11215003.51,420142.88,-4829206.61,397942.71,14091789.29,-33.32847432926986,0.6866245565243629,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,11,2024,5066894.01,4927419,84558.97,3714714.11,282983.45,1212704.89,2699843.12,192311.43,2892154.55,2035264.45,822559.57,3499595.38,1212704.89,-2035264.45,104085.07,4823333.93,-41.30487888283907,0.7785671963864804,1,0
PRJ005,G001,S003,งานเคลียร์พื้นที่,12,2024,7801273.44,8427688,-189138.26,6115908.69,653100.77,2311779.31,4722598.88,439645.38,5162244.26,3265443.74,953664.43,6560217.51,2311779.31,-3265443.74,135708.86,8291979.14,-38.746614017984534,0.8440682360808758,1,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,1,2024,2445447.53,2691216,-21487.63,2577353.05,300079.04,113862.95,1744207.82,150371.37,1894579.18,796636.82,682773.87,2200283.51,113862.95,-796636.82,45263.92,2645952.08,-29.601370532874355,0.7350871779091344,1,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,2,2024,13271361.69,14120640,-565510.38,10138531.82,528025.57,3982108.18,8648539.14,433267.72,9081806.86,5038833.14,1056724.96,10011760.13,3982108.18,-5038833.14,261273.4,13859366.6,-35.684169697690756,0.8957714017412828,1,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,3,2024,10849204.32,9865592,4283.86,8223792.01,1024025.51,1641799.99,6343565.14,359413.08,6702978.22,3162613.78,1520813.79,8339512.58,1641799.99,-3162613.78,286855.14,9578736.86,-32.05700965537597,0.8150714672561374,1,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,4,2024,6278029.89,6291719,326240.03,5906152.43,506358.49,385566.57,4881471.41,487055.45,5368526.85,923192.15,537625.57,6403850.35,385566.57,-923192.15,213173.99,6078545.01,-14.673130665880024,0.9089719430082505,0,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,5,2024,4947207.68,4575475,259044.77,4668334.25,513474.71,-92859.25,3863286.36,374921.05,4238207.42,337267.58,430126.83,5131889.09,0.0,-337267.58,175713.66,4399761.34,-7.371203645523143,0.9078628892093576,0,1
PRJ005,G002,S001,งานขุดดินหลุมฐาน,6,2024,15772492.13,17232210,407817.12,15344393.71,1439234.15,1887816.29,10914767.99,580429.71,11495197.71,5737012.29,3849196.0,13794469.6,1887816.29,-5737012.29,390165.16,16842044.84,-33.292376833847776,0.7491464261965942,1,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,7,2024,8743143.25,9149883,374877.3,6712444.11,987374.62,2437438.89,4476944.64,326027.12,4802971.76,4346911.24,1909472.35,5894073.48,2437438.89,-4346911.24,119219.88,9030663.12,-47.50783414389015,0.7155324768879155,1,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,8,2024,19100379.77,17990415,-292817.39,14571593.84,898934.86,3418821.16,9848558.53,660632.73,10509191.26,7481223.74,4062402.58,12613743.79,3418821.16,-7481223.74,503198.8,17487216.2,-41.58449785621955,0.7212108280942862,1,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,9,2024,4833835.32,4835159,226189.05,4913228.96,652623.81,-78069.96,3277143.15,182449.9,3459593.05,1375565.95,1453635.91,4189927.39,0.0,-1375565.95,140347.84,4694811.16,-28.449239208059137,0.7041383737997018,1,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,10,2024,14952100.82,15513702,1036764.23,15376649.8,830416.12,137052.2,12115470.96,1087581.09,13203052.05,2310649.95,2173597.76,15441856.54,137052.2,-2310649.95,455951.56,15057750.44,-14.894252513036541,0.8586429568032433,0,0
PRJ005,G002,S001,งานขุดดินหลุมฐาน,11,2024,12177456.69,13121668,563870.4,13946614.99,845224.94,-824946.99,12486931.88,1022405.05,13509336.93,-387668.93,437278.06,15504465.99,0.0,387668.93,428771.88,12692896.12,2.954418066361685,0.9686462944367836,0,1
PRJ005,G002,S001,งานขุดดินหลุมฐาน,12,2024,13616881.14,14136540,1202724.57,14573295.29,1604447.92,-436755.29,12098199.05,957892.58,13056091.62,1080448.38,1517203.67,15531678.81,0.0,-1080448.38,525222.59,13611317.41,-7.642947850039683,0.8958915166536778,0,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,1,2024,3024113.79,3043433,278392.86,2407847.05,196001.98,635585.95,1748441.21,127294.09,1875735.31,1167697.69,532111.75,2115931.67,635585.95,-1167697.69,40583.94,3002849.06,-38.367780397991346,0.7790093270251531,1,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,2,2024,4640821.24,4506631,293648.64,3510160.49,371698.65,996470.51,2400007.28,126620.76,2526628.04,1980002.96,983532.44,3231722.58,996470.51,-1980002.96,77747.48,4428883.52,-43.93532463607515,0.7198041363630071,1,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,3,2024,13336540.59,13293606,842339.29,12888255.77,988503.53,405350.23,11355725.88,1050074.91,12405800.79,887805.21,482454.98,14763338.6,405350.23,-887805.21,597611.45,12695994.55,-6.678437814389865,0.962566309312156,0,1
PRJ005,G002,S002,งานเทคอนกรีตฐาน,4,2024,16321986.42,15864010,291975.18,15537488.25,1558931.32,326521.75,11772599.33,1160806.54,12933405.87,2930604.13,2604082.39,15747243.0,326521.75,-2930604.13,598840.13,15265169.87,-18.473287207963182,0.8324000418793558,0,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,5,2024,5901648.87,6544083,629823.39,6672496.54,842259.9,-128413.54,4066119.84,211173.77,4277293.61,2266789.39,2395202.94,5371960.83,0.0,-2266789.39,172691.84,6371391.16,-34.63876283353986,0.6410334699101995,1,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,6,2024,11082033.41,11302356,-528389.43,11329918.74,918126.39,-27562.74,9380541.93,500944.83,9881486.76,1420869.24,1448431.98,11116267.97,0.0,-1420869.24,249148.19,11053207.81,-12.571442980560867,0.872158661219136,0,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,7,2024,17539823.09,16884514,85421.33,15140555.04,1806041.93,1743958.96,13138238.01,840511.33,13978749.34,2905764.66,1161805.7,18011928.29,1743958.96,-2905764.66,289214.32,16595299.68,-17.209643463827266,0.9232653164345288,0,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,8,2024,13092667.5,12422850,407379.61,10727651.97,624154.87,1695198.03,7783250.02,759270.1,8542520.12,3880329.88,2185131.85,9651227.97,1695198.03,-3880329.88,281921.19,12140928.81,-31.23542407740575,0.796308469354641,1,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,9,2024,10916274.97,12087100,889113.1,13108166.28,733132.03,-1021066.28,8882465.16,687775.5,9570240.66,2516859.34,3537925.61,11426903.65,0.0,-2516859.34,224416.51,11862683.49,-20.82268980979722,0.7300975937879238,1,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,10,2024,6131322.44,5941649,150395.62,5267155.89,270615.8,674493.11,3542985.33,234953.01,3777938.34,2163710.66,1489217.55,4742489.89,674493.11,-2163710.66,154095.09,5787553.91,-36.41599596341016,0.7172634375930727,1,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,11,2024,10457101.68,9520516,646200.62,6775363.71,504272.66,2745152.29,4691175.93,322801.68,5013977.61,4506538.39,1761386.1,5939702.86,2745152.29,-4506538.39,180018.58,9340497.42,-47.335022492478345,0.7400307680309018,1,0
PRJ005,G002,S002,งานเทคอนกรีตฐาน,12,2024,19288157.26,18202918,884484.88,14608693.88,1915616.91,3594224.12,11742394.39,1030255.78,12772650.17,5430267.83,1836043.71,15682482.71,3594224.12,-5430267.83,277312.26,17925605.74,-29.831853497334876,0.8743184212714846,1,0
PRJ005,G003,S001,งานเหล็กเสริม,1,2024,8947758.51,9636307,260314.8,7135110.36,687851.38,2501196.64,5617460.22,527577.94,6145038.16,3491268.84,990072.2,7374305.3,2501196.64,-3491268.84,231647.55,9404659.45,-36.230361278444114,0.8612393992459564,1,0
PRJ005,G003,S001,งานเหล็กเสริม,2,2024,14594865.25,15554088,1185565.73,11888573.37,1149762.99,3665514.63,8140735.87,621706.52,8762442.39,6791645.61,3126130.98,9823192.3,3665514.63,-6791645.61,421007.82,15133080.18,-43.66469837382944,0.7370474250603881,1,0
PRJ005,G003,S001,งานเหล็กเสริม,3,2024,5004605.14,5128767,137187.53,5165291.62,407237.96,-36524.62,3309762.97,179345.77,3489108.74,1639658.26,1676182.89,4022445.46,0.0,-1639658.26,107179.12,5021587.88,-31.96983329521501,0.6754911429376373,1,0
PRJ005,G003,S001,งานเหล็กเสริม,4,2024,13732570.38,14468342,-513125.48,14683292.86,977982.36,-214950.86,10427503.73,563436.48,10990940.21,3477401.79,3692352.65,13885689.16,0.0,-3477401.79,238570.28,14229771.72,-24.034556205541726,0.7485337461286596,1,0
PRJ005,G003,S001,งานเหล็กเสริม,5,2024,9708365.42,10121277,865665.37,8948399.78,624428.69,1172877.22,7631757.0,516708.0,8148465.0,1972812.0,799934.78,9584767.23,1172877.22,-1972812.0,329841.02,9791435.98,-19.491730144328624,0.9106058290122573,0,0
PRJ005,G003,S001,งานเหล็กเสริม,6,2024,12459073.72,13093219,-242254.13,9888377.91,584808.16,3204841.09,7859491.26,453821.1,8313312.36,4779906.64,1575065.56,9349936.13,3204841.09,-4779906.64,371177.52,12722041.48,-36.50673405829384,0.8407154778735596,1,0
PRJ005,G003,S001,งานเหล็กเสริม,7,2024,4430586.13,4230076,-139459.7,4375535.24,613003.52,-145459.24,3465525.92,178087.83,3643613.74,586462.26,731921.49,4016413.94,0.0,-586462.26,84072.1,4146003.9,-13.864106933303328,0.8327241217693861,0,0
PRJ005,G003,S001,งานเหล็กเสริม,8,2024,9486606.47,8841843,-372120.36,6306174.24,864666.83,2535668.76,4117684.98,407191.86,4524876.83,4316966.17,1781297.41,5257266.14,2535668.76,-4316966.17,112753.17,8729089.83,-48.82427984753857,0.7175312095404456,1,0
PRJ005,G003,S001,งานเหล็กเสริม,9,2024,17605772.53,16688079,802661.14,17997970.86,2246619.72,-1309891.86,12772461.98,766453.96,13538915.94,3149163.06,4459054.92,15611762.38,0.0,-3149163.06,326053.31,16362025.69,-18.87073437272199,0.752246797448143,0,0
PRJ005,G003,S001,งานเหล็กเสริม,10,2024,5746883.67,6023817,-189424.74,5203028.99,761369.98,820788.01,3609866.86,318471.03,3928337.89,2095479.11,1274691.1,4769689.99,820788.01,-2095479.11,150586.11,5873230.89,-34.7865665573838,0.7550098024727707,1,0
PRJ005,G003,S001,งานเหล็กเสริม,11,2024,7424611.0,6753625,80794.05,6623351.62,684813.78,130273.38,5664989.4,376566.13,6041555.53,712069.47,581796.09,6899038.56,130273.38,-712069.47,259156.52,6494468.48,-10.543515075237373,0.9121598665782445,0,0
PRJ005,G003,S001,งานเหล็กเสริม,12,2024,13515470.05,12627706,382585.0,9618391.22,990663.29,3009314.78,7848135.89,637608.47,8485744.36,4141961.64,1132646.86,9436192.41,3009314.78,-4141961.64,196818.28,12430887.72,-32.800586583184625,0.8822415480829234,1,0
PRJ005,G003,S002,งานคอนกรีตเสา,1,2024,12461366.73,12433575,1182719.63,9613503.03,664777.45,2820071.97,6330069.58,492213.7,6822283.28,5611291.72,2791219.75,8313855.28,2820071.97,-5611291.72,305394.83,12128180.17,-45.130155405826564,0.7096563301338036,1,0
PRJ005,G003,S002,งานคอนกรีตเสา,2,2024,9680891.46,8920742,823838.78,8873674.91,1001466.31,47067.09,7655927.58,448405.7,8104333.28,816408.72,769341.63,9754167.36,47067.09,-816408.72,243793.72,8676948.28,-9.151802843306085,0.9133006744327532,0,0
PRJ005,G003,S002,งานคอนกรีตเสา,3,2024,18455133.93,18637540,-48031.96,19553451.51,2377839.41,-915911.51,14714834.18,1166819.62,15881653.8,2755886.2,3671797.71,20272993.53,0.0,-2755886.2,618011.74,18019528.26,-14.786748680351591,0.8122174129655741,0,0
PRJ005,G003,S002,งานคอนกรีตเสา,4,2024,9093500.57,9107452,37402.76,9247206.1,1222891.35,-139754.1,8078550.34,548585.49,8627135.83,480316.17,620070.27,9973829.58,0.0,-480316.17,354031.4,8753420.6,-5.273880883478716,0.9329451227436145,0,0
PRJ005,G003,S002,งานคอนกรีตเสา,5,2024,17395612.87,18187452,-218853.23,18395552.6,1422845.82,-208100.6,13192471.8,1183578.23,14376050.02,3811401.98,4019502.58,16518892.38,0.0,-3811401.98,419544.52,17767907.48,-20.956217396477527,0.7814959589743447,1,0
PRJ005,G003,S002,งานคอนกรีตเสา,6,2024,3491644.9,3774012,-161069.83,2654955.72,283628.93,1119056.28,2288935.33,220187.39,2509122.72,1264889.28,145833.0,2955834.19,1119056.28,-1264889.28,91307.23,3682704.77,-33.51577260485658,0.9450714002868568,1,0
PRJ005,G003,S002,งานคอนกรีตเสา,7,2024,16835463.99,17350295,80213.3,14678393.84,1039072.77,2671901.16,10844266.85,665767.46,11510034.31,5840260.69,3168359.53,14700541.28,2671901.16,-5840260.69,574652.11,16775642.89,-33.66087256729641,0.7841480774711248,1,0
PRJ005,G003,S002,งานคอนกรีตเสา,8,2024,10934351.31,11739291,563294.63,10001120.43,1082930.9,1738170.57,6419859.89,328099.56,6747959.44,4991331.56,3253160.98,8565109.27,1738170.57,-4991331.56,139890.05,11599400.95,-42.518168771861944,0.6747203463082386,1,0
PRJ005,G003,S002,งานคอนกรีตเสา,9,2024,15036240.16,14095079,-169251.23,15379213.86,1893394.95,-1284134.86,12009869.16,626628.99,12636498.15,1458580.85,2742715.71,15809942.57,0.0,-1458580.85,275644.95,13819434.05,-10.348156615510987,0.8216608641399048,0,1
PRJ005,G003,S002,งานคอนกรีตเสา,10,2024,9786555.39,9467631,-272664.77,9021641.9,679214.44,445989.1,5497108.49,429782.15,5926890.64,3540740.36,3094751.26,6990339.46,445989.1,-3540740.36,142733.03,9324897.97,-37.39837727093504,0.6569636331940862,1,0
PRJ005,G003,S002,งานคอนกรีตเสา,11,2024,5852205.16,5494789,307703.98,4498361.2,280866.51,996427.8,3231049.41,170724.08,3401773.48,2093015.52,1096587.71,3831550.98,996427.8,-2093015.52,74027.77,5420761.23,-38.09091704886211,0.7562250625850142,1,0
PRJ005,G003,S002,งานคอนกรีตเสา,12,2024,12145862.91,11970596,-155871.61,11418135.83,1151536.73,552460.17,8670351.47,844377.49,9514728.95,2455867.05,1903406.88,12250843.32,552460.17,-2455867.05,321577.62,11649018.38,-20.51582937056768,0.8332996814594733,1,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,1,2024,6868383.24,7210805,381104.45,5747870.33,339587.27,1462934.67,4916435.12,391232.78,5307667.9,1903137.1,440202.42,6119311.52,1462934.67,-1903137.1,172096.8,7038708.2,-26.392852115679176,0.9234146901849124,1,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,2,2024,11475316.1,12277528,499382.83,12269948.77,1048275.97,7579.23,9655882.34,889656.03,10545538.37,1731989.63,1724410.4,13146165.09,7579.23,-1731989.63,487998.98,11789529.02,-14.106989859848007,0.8594606683105165,0,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,3,2024,7810304.64,8477537,498879.08,7606085.23,1045138.37,871451.77,6117697.54,569914.67,6687612.21,1789924.79,918473.02,8427755.86,871451.77,-1789924.79,221918.16,8255618.84,-21.113736100473524,0.8792449739614605,1,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,4,2024,10370995.19,9669931,-290983.57,7330062.0,866981.49,2339869.0,6382068.74,370607.18,6752675.91,2917255.09,577386.09,8237861.22,2339869.0,-2917255.09,177325.65,9492605.35,-30.16831340368406,0.9212303947770155,1,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,5,2024,5757261.5,6339989,135482.73,4697581.98,426848.14,1642407.02,3968096.28,339369.86,4307466.14,2032522.86,390115.84,5398500.42,1642407.02,-2032522.86,121915.02,6218073.98,-32.05877581175614,0.9169539048683083,1,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,6,2024,13608593.69,15067394,6832.49,12756556.79,740861.13,2310837.21,9768071.01,601423.19,10369494.2,4697899.8,2387062.59,11571225.46,2310837.21,-4697899.8,245581.65,14821812.35,-31.179245727562442,0.8128756349149605,1,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,7,2024,2127409.85,2219773,201241.28,2181903.22,284663.53,37869.78,1657306.27,132841.47,1790147.74,429625.26,391755.49,1982717.88,37869.78,-429625.26,77420.93,2142352.07,-19.35446822715656,0.8204524030172153,0,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,8,2024,14426976.74,13358510,509618.88,10257776.15,1483593.47,3100733.85,7773000.5,667765.7,8440766.2,4917743.8,1817009.95,9512459.65,3100733.85,-4917743.8,366289.68,12992220.32,-36.81356528534994,0.8228651197462521,1,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,9,2024,19634784.68,18454024,410193.74,14932313.45,1054636.48,3521710.55,9901000.76,841194.91,10742195.68,7711828.32,4190117.78,12282675.87,3521710.55,-7711828.32,457190.58,17996833.42,-41.78941308410567,0.7193925921773361,1,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,10,2024,16243529.85,17327885,-363383.98,17588059.12,2137743.41,-260174.12,13296728.98,808406.95,14105135.93,3222749.07,3482923.19,16695489.45,0.0,-3222749.07,597852.6,16730032.4,-18.598629146026767,0.8019722832271216,0,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,11,2024,13914026.71,13566634,-434755.61,9561326.84,840780.47,4005307.16,7141499.7,627234.47,7768734.16,5797899.84,1792592.67,8650815.25,4005307.16,-5797899.84,200521.14,13366112.86,-42.73646536053084,0.8125163264474285,1,0
PRJ005,G003,S003,งานคอนกรีตแผ่นพื้น,12,2024,11126399.51,10434947,971116.85,10213342.87,904254.82,221604.13,8815774.98,734566.93,9550341.91,884605.09,663000.96,11236278.44,221604.13,-884605.09,417371.09,10017575.91,-8.47733189253381,0.9350848230164235,0,0
PRJ005,G004,S001,งานติดตั้งระบบไฟหลัก,1,2024,9378875.93,9267087,752375.84,6740075.4,945365.62,2527011.6,5007342.2,278257.68,5285599.88,3981487.12,1454475.51,5842010.31,2527011.6,-3981487.12,134494.49,9132592.51,-42.96373952246267,0.7842048591919313,1,0
PRJ005,G004,S001,งานติดตั้งระบบไฟหลัก,2,2024,9109965.94,8527860,-342615.29,7515350.62,398554.98,1012509.38,6335215.02,629765.83,6964980.85,1562879.15,550369.77,7733551.99,1012509.38,-1562879.15,269411.75,8258448.25,-18.326744927801347,0.9267672530759449,0,0
PRJ005,G004,S001,งานติดตั้งระบบไฟหลัก,3,2024,16877656.2,17672357,307389.85,18235056.21,1327029.43,-562699.21,16315299.25,1315258.48,17630557.73,41799.27,604498.48,22880599.48,0.0,-41799.27,822864.82,16849492.18,-0.23652345864221733,0.9668496508572045,0,1
PRJ005,G004,S001,งานติดตั้งระบบไฟหลัก,4,2024,5358517.39,4873432,298797.54,4419606.83,243817.02,453825.17,3949411.31,229047.89,4178459.2,694972.8,241147.63,5173207.33,453825.17,-694972.8,167536.36,4705895.64,-14.260439049934421,0.9454368591425134,0,0
